title,description,size,availability,price
Тумба ВЛ-017-03,"
ВхШхГ, мм: 1024х565х600
Вес, кг: 70.7
",['1024х565х600'],Есть в наличии,60 720 руб.
Верстак MCN 1552.S677,"
ВхШхГ, мм: 870х1493х743
",['870х1493х743'],Есть в наличии,119 060 руб.
Тумба ВЛ-027-05,"
ВхШхГ, мм: 1595х718х600
Вес, кг: 83.75
",['1595х718х600'],Есть в наличии,85 170 руб.
Верстак MCN 1552.S267.2,"
ВхШхГ, мм: 870х1493х743
",['870х1493х743'],Есть в наличии,121 170 руб.
Тумба ВЛ-017-04,"
ВхШхГ, мм: 1500х565х600
Вес, кг: 76.35
",['1500х565х600'],Есть в наличии,64 660 руб.
Верстак MCN 1552.S67.1,"
ВхШхГ, мм: 870х1493х743
",['870х1493х743'],Есть в наличии,106 870 руб.
Тумба ВЛ-027-06,"
ВхШхГ, мм: 1595х718х600
Вес, кг: 93.05
",['1595х718х600'],Есть в наличии,116 540 руб.
Верстак MCN 1552.S888,"
ВхШхГ, мм: 870х1493х743
",['870х1493х743'],Есть в наличии,113 130 руб.
Тумба ВЛ-010-06,"
ВхШхГ, мм: 1395х565х600
Вес, кг: 51.35
",['1395х565х600'],Есть в наличии,45 110 руб.
Верстак MCN 1552.S68.1,"
ВхШхГ, мм: 870х1493х743
",['870х1493х743'],Есть в наличии,110 970 руб.
Тумба ВЛ-010-01,"
ВхШхГ, мм: 992х565х600
Вес, кг: 42.7
",['992х565х600'],Есть в наличии,41 760 руб.
Верстак MCN 1552.S799,"
ВхШхГ, мм: 870х1493х743
",['870х1493х743'],Есть в наличии,116 290 руб.
Тумба ВЛ-010-02,"
ВхШхГ, мм: 1441х565х600
Вес, кг: 46.6
",['1441х565х600'],Есть в наличии,44 530 руб.
Верстак MCN 1552.S999,"
ВхШхГ, мм: 870х1493х743
",['870х1493х743'],Есть в наличии,124 010 руб.
Тумба ВЛ-010-03,"
ВхШхГ, мм: 824х565х600
Вес, кг: 35.8
",['824х565х600'],Есть в наличии,27 050 руб.
Тумба ВЛ-010-04,"
ВхШхГ, мм: 1300х565х600
Вес, кг: 41.45
",['1300х565х600'],Есть в наличии,31 000 руб.
Верстак MCN 1552.S99.1,"
ВхШхГ, мм: 870х1493х743
",['870х1493х743'],Есть в наличии,104 100 руб.
Тумба ВЛ-010-05,"
ВхШхГ, мм: 1395х565х600
Вес, кг: 48.35
",['1395х565х600'],Есть в наличии,35 360 руб.
Верстак MCN 1552.S777,"
ВхШхГ, мм: 870х1493х743
",['870х1493х743'],Есть в наличии,100 840 руб.
Стол монтажный СР-М-150-03,"
ВхШхГ, мм: 665х1535х690
Вес, кг: 88.4
",['665х1535х690'],Есть в наличии,68 070 руб.
Верстак MCN 1552.S77.1,"
ВхШхГ, мм: 870х1493х743
",['870х1493х743'],Есть в наличии,88 650 руб.
Стол монтажный СР-200-01 Р ДСП,"
ВхШхГ, мм: 720х2050х700
Вес, кг: 59.7
",['720х2050х700'],Есть в наличии,55 820 руб.
Верстак MCN 1552.S699,"
ВхШхГ, мм: 870х1493х743
",['870х1493х743'],Есть в наличии,134 500 руб.
Стол монтажный СР-150-01 Р ДСП,"
ВхШхГ, мм: 720х1550х700
Вес, кг: 51.5
",['720х1550х700'],Есть в наличии,56 140 руб.
Верстак MCN 1552.S669,"
ВхШхГ, мм: 870х1493х743
",['870х1493х743'],Есть в наличии,145 000 руб.
Стол монтажный СР-100-01 ДСП (нерегулируемый),"
ВхШхГ, мм: 825х1050х700
Вес, кг: 38.3
",['825х1050х700'],Есть в наличии,37 390 руб.
Верстак MCN 1552.S69.1,"
ВхШхГ, мм: 870х1493х743
",['870х1493х743'],Есть в наличии,114 590 руб.
Стол монтажный СР-150-01 ESD Пл. (нерегулируемый),"
ВхШхГ, мм: 825х1550х700
Вес, кг: 47.7
",['825х1550х700'],Есть в наличии,54 010 руб.
Верстак MCN 1552.S66.1,"
ВхШхГ, мм: 870х1493х743
",['870х1493х743'],Есть в наличии,125 090 руб.
Стол монтажный СР-150-01 Р ДСП + Экран Э4,"
ВхШхГ, мм: 720х1550х700
Вес, кг: 69.85
",['720х1550х700'],Есть в наличии,71 690 руб.
Стол монтажный СР-200-01 Р ДСП + Экран Э6,"
ВхШхГ, мм: 720х2050х700
Вес, кг: 99.05
",['720х2050х700'],Есть в наличии,86 550 руб.
Верстак MCN 1552.0.111,"
ВхШхГ, мм: 870х1493х743
",['870х1493х743'],Есть в наличии,64 270 руб.
Стол монтажный СР-200-01 Р ДСП + Экран Э5,"
ВхШхГ, мм: 720х2050х700
Вес, кг: 88.05
",['720х2050х700'],Есть в наличии,78 880 руб.
Стол монтажный СР-150-01 Р ДСП + Экран Э2,"
ВхШхГ, мм: 720х1550х700
Вес, кг: 77.95
",['720х1550х700'],Есть в наличии,79 680 руб.
Верстак MCN 1552.S7L6-1,"
ВхШхГ, мм: 1487х1493х743
",['1487х1493х743'],Есть в наличии,128 960 руб.
Стол монтажный СР-М-150-01,"
ВхШхГ, мм: 665х1535х690
Вес, кг: 34.7
",['665х1535х690'],Есть в наличии,20 880 руб.
Верстак MCN 1552.S8L4-1,"
ВхШхГ, мм: 1487х1493х743
",['1487х1493х743'],Есть в наличии,124 390 руб.
Стол монтажный СР-М-150-02,"
ВхШхГ, мм: 665х1535х690
Вес, кг: 48
",['665х1535х690'],Есть в наличии,30 300 руб.
Верстак MCN 1552.S9L5-1,"
ВхШхГ, мм: 1487х1493х743
",['1487х1493х743'],Есть в наличии,132 350 руб.
Стол монтажный СР-М-150-04,"
ВхШхГ, мм: 665х1535х690
Вес, кг: 95.2
",['665х1535х690'],Есть в наличии,74 570 руб.
Верстак MCN 1552.S9L4-1,"
ВхШхГ, мм: 1487х1493х743
",['1487х1493х743'],Есть в наличии,128 020 руб.
Стол монтажный СР-М-200-01,"
ВхШхГ, мм: 665х2035х690
Вес, кг: 43.2
",['665х2035х690'],Есть в наличии,21 940 руб.
Верстак MCN 1552.S678-1,"
ВхШхГ, мм: 1487х1493х743
",['1487х1493х743'],Есть в наличии,133 340 руб.
Верстак MCN 1552.S677-1,"
ВхШхГ, мм: 1487х1493х743
",['1487х1493х743'],Есть в наличии,129 250 руб.
Стол монтажный СР-М-200-02,"
ВхШхГ, мм: 665х2035х690
Вес, кг: 58.2
",['665х2035х690'],Есть в наличии,32 430 руб.
Верстак MCN 1552.S267.2-1,"
ВхШхГ, мм: 1487х1493х743
",['1487х1493х743'],Есть в наличии,131 360 руб.
Верстак MCN 1552.S67.1-1,"
ВхШхГ, мм: 1487х1493х743
",['1487х1493х743'],Есть в наличии,117 060 руб.
Стол монтажный СР-М-200-03,"
ВхШхГ, мм: 665х2035х690
Вес, кг: 101.7
",['665х2035х690'],Есть в наличии,70 310 руб.
Верстак MCN 1552.S888-1,"
ВхШхГ, мм: 1487х1493х743
",['1487х1493х743'],Есть в наличии,123 320 руб.
Стол монтажный СР-М-200-04,"
ВхШхГ, мм: 665х2035х690
Вес, кг: 109.25
",['665х2035х690'],Есть в наличии,78 720 руб.
Верстак MCN 1552.S68.1-1,"
ВхШхГ, мм: 1487х1493х743
",['1487х1493х743'],Есть в наличии,121 160 руб.
Верстак MCN 1552.S799-1,"
ВхШхГ, мм: 1487х1493х743
",['1487х1493х743'],Есть в наличии,126 480 руб.
Стол монтажный СР-М-200-05,"
ВхШхГ, мм: 665х2035х690
Вес, кг: 108.17
",['665х2035х690'],Есть в наличии,103 010 руб.
Верстак MCN 1552.S999-1,"
ВхШхГ, мм: 1487х1493х743
",['1487х1493х743'],Есть в наличии,134 200 руб.
Стол монтажный СР-М-100-01,"
ВхШхГ, мм: 665х1035х690
Вес, кг: 27.6
",['665х1035х690'],Есть в наличии,17 790 руб.
Верстак MCN 1552.S99.1-1,"
ВхШхГ, мм: 1487х1493х743
",['1487х1493х743'],Есть в наличии,114 290 руб.
Стол монтажный СР-М-100-02,"
ВхШхГ, мм: 665х1035х690
Вес, кг: 36.8
",['665х1035х690'],Есть в наличии,24 340 руб.
Верстак MCN 1552.S777-1,"
ВхШхГ, мм: 1487х1493х743
",['1487х1493х743'],Есть в наличии,111 030 руб.
Стол монтажный СР-М-100-03,"
ВхШхГ, мм: 665х1035х690
Вес, кг: 73.45
",['665х1035х690'],Есть в наличии,59 120 руб.
Верстак MCN 1552.S77.1-1,"
ВхШхГ, мм: 1487х1493х743
",['1487х1493х743'],Есть в наличии,98 840 руб.
Стол монтажный СР-М-100-04,"
ВхШхГ, мм: 665х1035х690
Вес, кг: 77.45
",['665х1035х690'],Есть в наличии,63 060 руб.
Верстак MCN 1552.S699-1,"
ВхШхГ, мм: 1487х1493х743
",['1487х1493х743'],Есть в наличии,144 690 руб.
Стол монтажный СР-М-100-05,"
ВхШхГ, мм: 665х1035х690
Вес, кг: 78.22
",['665х1035х690'],Есть в наличии,83 090 руб.
Верстак MCN 1552.S669-1,"
ВхШхГ, мм: 1487х1493х743
",['1487х1493х743'],Есть в наличии,155 190 руб.
Верстак MCN 1552.S69.1-1,"
ВхШхГ, мм: 1487х1493х743
",['1487х1493х743'],Есть в наличии,124 780 руб.
Верстак MCN 1552.S66.1-1,"
ВхШхГ, мм: 1487х1493х743
",['1487х1493х743'],Есть в наличии,135 280 руб.
Стол монтажный СР-М-150/90-01,"
ВхШхГ, мм: 665х1535х890
Вес, кг: 40.4
",['665х1535х890'],Есть в наличии,23 110 руб.
Верстак MCN 1552.0.111-1,"
ВхШхГ, мм: 1487х1493х743
",['1487х1493х743'],Есть в наличии,74 460 руб.
Стол монтажный СР-М-150/90-02,"
ВхШхГ, мм: 665х1535х890
Вес, кг: 53.7
",['665х1535х890'],Есть в наличии,32 540 руб.
Верстак MCN 1552.S7L6-2,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,134 100 руб.
Стол монтажный СР-М-150/90-03,"
ВхШхГ, мм: 665х1535х890
Вес, кг: 94.65
",['665х1535х890'],Есть в наличии,70 570 руб.
Верстак MCN 1552.S8L4-2,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,129 530 руб.
Стол монтажный СР-М-150/90-04,"
ВхШхГ, мм: 665х1535х890
Вес, кг: 101.45
",['665х1535х890'],Есть в наличии,77 070 руб.
Верстак MCN 1552.S9L5-2,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,137 490 руб.
Стол монтажный СР-М-150/90-05,"
ВхШхГ, мм: 665х1535х890
Вес, кг: 101.12
",['665х1535х890'],Есть в наличии,103 280 руб.
Верстак MCN 1552.S9L4-2,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,133 160 руб.
Стол монтажный СР-М-200/90-01,"
ВхШхГ, мм: 665х2035х890
Вес, кг: 56.4
",['665х2035х890'],Есть в наличии,24 710 руб.
Верстак MCN 1552.S678-2,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,138 480 руб.
Верстак MCN 1552.S677-2,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,134 380 руб.
Стол монтажный СР-М-200/90-02,"
ВхШхГ, мм: 665х2035х890
Вес, кг: 98.4
",['665х2035х890'],Нет в наличии,По запросу
Верстак MCN 1552.S267.2-2,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,136 500 руб.
Верстак MCN 1552.S67.1-2,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,122 200 руб.
Стол монтажный СР-М-200/90-03,"
ВхШхГ, мм: 665х2035х890
Вес, кг: 115.45
",['665х2035х890'],Есть в наличии,73 340 руб.
Верстак MCN 1552.S888-2,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,128 460 руб.
Стол монтажный СР-М-200/90-04,"
ВхШхГ, мм: 665х2035х890
Вес, кг: 123
",['665х2035х890'],Есть в наличии,81 760 руб.
Верстак MCN 1552.S68.1-2,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,126 290 руб.
Верстак MCN 1552.S799-2,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,131 610 руб.
Стол монтажный СР-М-200/90-05,"
ВхШхГ, мм: 665х2035х890
Вес, кг: 121.92
",['665х2035х890'],Есть в наличии,106 050 руб.
Верстак MCN 1552.S999-2,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,139 340 руб.
Стол монтажный СР-М-100/90-01,"
ВхШхГ, мм: 665х1035х890
Вес, кг: 32.7
",['665х1035х890'],Есть в наличии,19 280 руб.
Верстак MCN 1552.S99.1-2,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,119 430 руб.
Стол монтажный СР-М-100/90-02,"
ВхШхГ, мм: 665х1035х890
Вес, кг: 41.9
",['665х1035х890'],Есть в наличии,25 830 руб.
Верстак MCN 1552.S777-2,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,116 170 руб.
Стол монтажный СР-М-100/90-03,"
ВхШхГ, мм: 665х1035х890
Вес, кг: 79.1
",['665х1035х890'],Есть в наличии,60 880 руб.
Верстак MCN 1552.S77.1-2,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,103 980 руб.
Стол монтажный СР-М-100/90-04,"
ВхШхГ, мм: 665х1035х890
Вес, кг: 83.1
",['665х1035х890'],Есть в наличии,64 820 руб.
Верстак MCN 1552.S699-2,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,149 830 руб.
Стол монтажный СР-М-100/90-05,"
ВхШхГ, мм: 665х1035х890
Вес, кг: 83.87
",['665х1035х890'],Есть в наличии,84 850 руб.
Верстак MCN 1552.S669-2,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,160 330 руб.
Верстак MCN 1552.S69.1-2,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,129 920 руб.
Верстак MCN 1552.S66.1-2,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,140 410 руб.
Стол подкатной СР-М-100 ДСП,"
ВхШхГ, мм: 665х1040х690
Вес, кг: 37
",['665х1040х690'],Есть в наличии,38 560 руб.
Верстак MCN 1552.0.111-2,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,79 600 руб.
Стол подкатной СР-М-150 ДСП,"
ВхШхГ, мм: 665х1040х690
Вес, кг: 50
",['665х1040х690'],Есть в наличии,43 460 руб.
Верстак MCN 1552.S7L6-2F,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,138 760 руб.
Стол подкатной СР-М-100 ESD,"
ВхШхГ, мм: 665х1040х690
Вес, кг: 41.35
",['665х1040х690'],Есть в наличии,50 700 руб.
Верстак MCN 1552.S8L4-2F,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,134 200 руб.
Верстак MCN 1552.S9L5-2F,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,142 150 руб.
Верстак MCN 1552.S9L4-2F,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,137 820 руб.
Верстак MCN 1552.S678-2F,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,143 150 руб.
Верстак MCN 1552.S677-2F,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,139 050 руб.
Стол подкатной СР-М-150 ESD,"
ВхШхГ, мм: 665х1540х690
Вес, кг: 41.35
",['665х1540х690'],Есть в наличии,69 560 руб.
Верстак MCN 1552.S267.2-2F,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,114 670 руб.
Верстак MCN 1552.S67.1-2F,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,126 860 руб.
Стол подкатной СР-М-150 ESD Thermopal,"
ВхШхГ, мм: 665х1540х690
Вес, кг: 41.35
",['665х1540х690'],Есть в наличии,209 760 руб.
Верстак MCN 1552.S888-2F,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,133 130 руб.
Антистатический стол SPC A10.0,"
ВхШхГ, мм: 850х1000х714
",['850х1000х714'],Нет в наличии,40 390 руб.
Верстак MCN 1552.S68.1-2F,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,130 960 руб.
Верстак MCN 1552.S799-2F,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,136 280 руб.
Верстак MCN 1552.S999-2F,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,144 010 руб.
Антистатический стол SPC A10.0-1R,"
ВхШхГ, мм: 1465х1000х714
",['1465х1000х714'],Нет в наличии,47 560 руб.
Верстак MCN 1552.S99.1-2F,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,124 090 руб.
Антистатический стол SPC A10.0-1FR,"
ВхШхГ, мм: 1960x1000x714
",['1960x1000x714'],Нет в наличии,52 950 руб.
Верстак MCN 1552.S777-2F,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,120 830 руб.
Антистатический стол SPC A12.0,"
ВхШхГ, мм: 850x1200x714
",['850x1200x714'],Нет в наличии,46 290 руб.
Верстак MCN 1552.S77.1-2F,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,108 650 руб.
Антистатический стол SPC A12.2,"
ВхШхГ, мм: 850x1200x714
",['850x1200x714'],Нет в наличии,66 550 руб.
Верстак MCN 1552.S699-2F,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,154 500 руб.
Антистатический стол SPC A12.3,"
ВхШхГ, мм: 850x1200x714
",['850x1200x714'],Нет в наличии,68 900 руб.
Верстак MCN 1552.S669-2F,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,164 990 руб.
Верстак MCN 1552.S69.1-2F,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,134 590 руб.
Верстак MCN 1552.S66.1-2F,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,145 080 руб.
Антистатический стол SPC A12.4,"
ВхШхГ, мм: 850x1200x714
",['850x1200x714'],Нет в наличии,71 980 руб.
Верстак MCN 1552.0.111-2F,"
ВхШхГ, мм: 1982х1493х743
",['1982х1493х743'],Есть в наличии,84 270 руб.
Антистатический стол SPC A12.0-1R,"
ВхШхГ, мм: 1465x1200x714
",['1465x1200x714'],Нет в наличии,54 520 руб.
Модульный верстак MCN 2052.L45,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,153 030 руб.
Антистатический стол SPC A12.2-1R,"
ВхШхГ, мм: 1465x1200x714
",['1465x1200x714'],Нет в наличии,74 770 руб.
Модульный верстак MCN 2052.L46,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,157 370 руб.
Антистатический стол SPC A12.3-1R,"
ВхШхГ, мм: 1465x1200x714
",['1465x1200x714'],Нет в наличии,77 130 руб.
Модульный верстак MCN 2052.S39L4,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,156 480 руб.
Антистатический стол SPC A12.4-1R,"
ВхШхГ, мм: 1465x1200x714
",['1465x1200x714'],Нет в наличии,80 200 руб.
Модульный верстак MCN 2052.S24L5.2,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,158 200 руб.
Антистатический стол SPC A12.0-1FR,"
ВхШхГ, мм: 1960x1200x714
",['1960x1200x714'],Нет в наличии,60 110 руб.
Модульный верстак MCN 2052.S37L6,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,157 420 руб.
Антистатический стол SPC A12.2-1FR,"
ВхШхГ, мм: 1960x1200x714
",['1960x1200x714'],Нет в наличии,80 370 руб.
Модульный верстак MCN 2052.S789.1,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,129 800 руб.
Модульный верстак MCN 2052.S678.1,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,140 300 руб.
Антистатический стол SPC A12.3-1FR,"
ВхШхГ, мм: 1960x1200x714
",['1960x1200x714'],Нет в наличии,82 720 руб.
Модульный верстак MCN 2052.S2679.2,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,158 230 руб.
Антистатический стол SPC A12.4-1FR,"
ВхШхГ, мм: 1960x1200x714
",['1960x1200x714'],Нет в наличии,85 800 руб.
Модульный верстак MCN 2052.S679.1,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,143 920 руб.
Антистатический стол SPC A14.0,"
ВхШхГ, мм: 850x1400x714
",['850x1400x714'],Нет в наличии,52 310 руб.
Модульный верстак MCN 2052.S79.11,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,113 520 руб.
Антистатический стол SPC A14.2,"
ВхШхГ, мм: 850x1400x714
",['850x1400x714'],Нет в наличии,72 570 руб.
Модульный верстак MCN 2052.S8888,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,146 560 руб.
Антистатический стол SPC A14.3,"
ВхШхГ, мм: 850x1400x714
",['850x1400x714'],Нет в наличии,74 920 руб.
Модульный верстак MCN 2052.S89.11,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,117 620 руб.
Антистатический стол SPC A14.4,"
ВхШхГ, мм: 850x1400x714
",['850x1400x714'],Нет в наличии,78 000 руб.
Модульный верстак MCN 2052.S68.11,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,128 110 руб.
Антистатический стол SPC A14.0-1R,"
ВхШхГ, мм: 1465x1200x714
",['1465x1200x714'],Нет в наличии,61 560 руб.
Модульный верстак MCN 2052.S8.111,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,97 700 руб.
Антистатический стол SPC A14.2-1R,"
ВхШхГ, мм: 1465x1400x714
",['1465x1400x714'],Нет в наличии,81 810 руб.
Модульный верстак MCN 2052.S7799,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,145 620 руб.
Антистатический стол SPC A14.3-1R,"
ВхШхГ, мм: 1465x1200x714
",['1465x1200x714'],Нет в наличии,84 170 руб.
Модульный верстак MCN 2052.S7999,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,153 340 руб.
Антистатический стол SPC A14.4-1R,"
ВхШхГ, мм: 1465x1200x714
",['1465x1200x714'],Нет в наличии,87 240 руб.
Модульный верстак MCN 2052.S9999,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,161 070 руб.
Антистатический стол SPC A14.0-1FR,"
ВхШхГ, мм: 1960x1400x714
",['1960x1400x714'],Нет в наличии,67 290 руб.
Модульный верстак MCN 2052.S6699,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,182 050 руб.
Антистатический стол SPC A14.2-1FR,"
ВхШхГ, мм: 1960x1400x714
",['1960x1400x714'],Нет в наличии,87 550 руб.
Модульный верстак MCN 2052.S69.11,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,131 740 руб.
Антистатический стол SPC A14.3-1FR,"
ВхШхГ, мм: 1960x1400x714
",['1960x1400x714'],Нет в наличии,89 910 руб.
Модульный верстак MCN 2052.S9.111,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,101 330 руб.
Антистатический стол SPC A14.4-1FR,"
ВхШхГ, мм: 1960x1400x714
",['1960x1400x714'],Нет в наличии,92 980 руб.
Модульный верстак MCN 2052.S6666,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,203 040 руб.
Антистатический стол SPC A16.2,"
ВхШхГ, мм: 850x1600x714
",['850x1600x714'],Нет в наличии,78 560 руб.
Модульный верстак MCN 2052.S66.11,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,142 230 руб.
Антистатический стол SPC A16.3,"
ВхШхГ, мм: 850x1600x714
",['850x1600x714'],Нет в наличии,80 920 руб.
Модульный верстак MCN 2052.S6.111,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,111 820 руб.
Антистатический стол SPC A16.4,"
ВхШхГ, мм: 850x1600x714
",['850x1600x714'],Нет в наличии,83 990 руб.
Модульный верстак MCN 2052.0.1111,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,81 420 руб.
Антистатический стол SPC A16.0-1R,"
ВхШхГ, мм: 1465x1600x714
",['1465x1600x714'],Нет в наличии,68 630 руб.
Модульный верстак MCN 2052.S6777,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,148 390 руб.
Антистатический стол SPC A16.2-1R,"
ВхШхГ, мм: 1465x1600x714
",['1465x1600x714'],Нет в наличии,88 880 руб.
Модульный верстак MCN 2052.S7777,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,130 170 руб.
Антистатический стол SPC A16.3-1R,"
ВхШхГ, мм: 1465x1600x714
",['1465x1600x714'],Нет в наличии,91 240 руб.
Модульный верстак MCN 2052.S77.11,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,105 790 руб.
Антистатический стол SPC A16.4-1R,"
ВхШхГ, мм: 1465x1600x714
",['1465x1600x714'],Нет в наличии,94 310 руб.
Модульный верстак MCN 2052.S6789,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,160 210 руб.
Модульный верстак MCN 2052.S2678.2,"
ВхШхГ, мм: 870х1993х743
",['870х1993х743'],Есть в наличии,154 600 руб.
Антистатический стол SPC A16.0-1FR,"
ВхШхГ, мм: 1960x1600x714
",['1960x1600x714'],Нет в наличии,74 580 руб.
Модульный верстак MCN 2052.L45-1,"
ВхШхГ, мм: 1487х1993х743
",['1487х1993х743'],Есть в наличии,167 290 руб.
Антистатический стол SPC A16.2-1FR,"
ВхШхГ, мм: 1960x1600x714
",['1960x1600x714'],Нет в наличии,94 840 руб.
Модульный верстак MCN 2052.L46-1,"
ВхШхГ, мм: 1487х1993х743
",['1487х1993х743'],Есть в наличии,171 620 руб.
Антистатический стол SPC A16.3-1FR,"
ВхШхГ, мм: 1960x1600x714
",['1960x1600x714'],Нет в наличии,97 190 руб.
Модульный верстак MCN 2052.S39L4-1,"
ВхШхГ, мм: 1487х1993х743
",['1487х1993х743'],Есть в наличии,170 740 руб.
Модульный верстак MCN 2052.S24L5.2-1,"
ВхШхГ, мм: 1487х1993х743
",['1487х1993х743'],Есть в наличии,172 450 руб.
Модульный верстак MCN 2052.S37L6-1,"
ВхШхГ, мм: 1487х1993х743
",['1487х1993х743'],Есть в наличии,171 680 руб.
Антистатический стол SPC A16.4-1FR,"
ВхШхГ, мм: 1960x1600x714
",['1960x1600x714'],Нет в наличии,100 270 руб.
Модульный верстак MCN 2052.S789.1-1,"
ВхШхГ, мм: 1487х1993х743
",['1487х1993х743'],Есть в наличии,144 060 руб.
Модульный верстак MCN 2052.S678.1-1,"
ВхШхГ, мм: 1487х1993х743
",['1487х1993х743'],Есть в наличии,154 550 руб.
Модульный верстак MCN 2052.S2679.2-1,"
ВхШхГ, мм: 1487х1993х743
",['1487х1993х743'],Есть в наличии,172 490 руб.
Модульный верстак MCN 2052.S679.1-1,"
ВхШхГ, мм: 1487х1993х743
",['1487х1993х743'],Есть в наличии,158 180 руб.
