title,availability,price,category,shop,manufacturer,width,height
Тумба ВС-025,Есть в наличии,105 670 руб.,"Производственная мебель (Верстаки, столы, тумбы)",5,,,
Тумба ВС-027,Есть в наличии,127 090 руб.,"Производственная мебель (Верстаки, столы, тумбы)",5,,,
Тумба ВС-070,Есть в наличии,55 600 руб.,"Производственная мебель (Верстаки, столы, тумбы)",5,,,
Тумба ВС-071,Есть в наличии,65 300 руб.,"Производственная мебель (Верстаки, столы, тумбы)",5,,,
Тумба ВС-073,Есть в наличии,105 460 руб.,"Производственная мебель (Верстаки, столы, тумбы)",5,,,
Тумба ВС-074,Есть в наличии,99 710 руб.,"Производственная мебель (Верстаки, столы, тумбы)",5,,,
Тумба ВС-075,Есть в наличии,121 970 руб.,"Производственная мебель (Верстаки, столы, тумбы)",5,,,
Тумба ВС-015-03,Есть в наличии,99 500 руб.,"Производственная мебель (Верстаки, столы, тумбы)",5,,,
Тумба ВС-015-04,Есть в наличии,103 440 руб.,"Производственная мебель (Верстаки, столы, тумбы)",5,,,
Тумба ВС-015-05,Есть в наличии,107 800 руб.,"Производственная мебель (Верстаки, столы, тумбы)",5,,,
Тумба ВС-015-06,Есть в наличии,117 550 руб.,"Производственная мебель (Верстаки, столы, тумбы)",5,,,
Тумба ВС-017-03,Есть в наличии,122 830 руб.,"Производственная мебель (Верстаки, столы, тумбы)",5,,,
Тумба ВС-017-04,Есть в наличии,126 770 руб.,"Производственная мебель (Верстаки, столы, тумбы)",5,,,
Тумба ВС-017-05,Есть в наличии,131 140 руб.,"Производственная мебель (Верстаки, столы, тумбы)",5,,,
Тумба ВС-017-06,Есть в наличии,140 880 руб.,"Производственная мебель (Верстаки, столы, тумбы)",5,,,
Тумба ВС-020-03,Есть в наличии,62 000 руб.,"Производственная мебель (Верстаки, столы, тумбы)",5,,,
Тумба ВС-020-04,Есть в наличии,66 310 руб.,"Производственная мебель (Верстаки, столы, тумбы)",5,,,
Тумба ВС-020-05,Есть в наличии,70 680 руб.,"Производственная мебель (Верстаки, столы, тумбы)",5,,,
Тумба ВС-020-06,Есть в наличии,96 730 руб.,"Производственная мебель (Верстаки, столы, тумбы)",5,,,
